Obs,PLOTID,SITE,PlotCODE_ID,QUADRANT,YOD,VisualFireSeverity,Fire_CODE,BarkBeetle,Beetle_CODE,Date,YEAR,MONTH,HHMMSS,EFFLUX,RHcmbr,Tsoil_C,Tair,LICOR
187,FEF10810,FEF,108,QW,2005,UNBUR,0,YES,1,20130828,2013,8,38:48.0,3.265080504,68.96645128,11.07863007,28.49121284,365
188,FEF10810,FEF,108,QW,2005,UNBUR,0,YES,1,20130828,2013,8,39:45.0,3.377915508,72.30265345,11.06878891,28.49044418,365
189,FEF10810,FEF,108,QW,2005,UNBUR,0,YES,1,20130828,2013,8,40:36.0,3.390420817,73.33682357,11.07863007,28.47408867,365
190,FEF10910,FEF,109,QE,2006,UNBUR,0,YES,1,20130723,2013,7,16:31.0,3.522456922,21.87703041,9.959380341,36.67567062,365
191,FEF10910,FEF,109,QE,2006,UNBUR,0,YES,1,20130723,2013,7,17:23.0,3.489086373,25.25655491,9.959380341,37.06900406,365
192,FEF10910,FEF,109,QE,2006,UNBUR,0,YES,1,20130723,2013,7,18:22.0,3.345343867,26.26472812,9.959380341,37.55502701,365
193,FEF10910,FEF,109,QN,2006,UNBUR,0,YES,1,20130723,2013,7,16:50.0,3.655252976,31.26341522,9.628725433,34.80378723,2044
194,FEF10910,FEF,109,QN,2006,UNBUR,0,YES,1,20130723,2013,7,17:44.0,3.358293989,32.44522201,9.495922089,35.00369644,2044
195,FEF10910,FEF,109,QN,2006,UNBUR,0,YES,1,20130723,2013,7,18:38.0,3.439857355,32.63070834,9.508367157,35.14457703,2044
196,FEF10910,FEF,109,QS,2006,UNBUR,0,YES,1,20130723,2013,7,10:13.0,2.811118722,23.07801276,10.16818924,36.74078751,365
197,FEF10910,FEF,109,QS,2006,UNBUR,0,YES,1,20130723,2013,7,11:16.0,2.844124322,27.8689437,10.10656967,36.75860596,365
198,FEF10910,FEF,109,QS,2006,UNBUR,0,YES,1,20130723,2013,7,12:23.0,2.811803908,29.72341375,10.12359695,36.73508072,365
199,FEF10910,FEF,109,QW,2006,UNBUR,0,YES,1,20130723,2013,7,12:19.0,2.385322208,33.6381744,11.78526611,33.04529953,2044
200,FEF10910,FEF,109,QW,2006,UNBUR,0,YES,1,20130723,2013,7,13:24.0,2.55134784,34.9358975,11.78526611,33.47590256,2044
201,FEF10910,FEF,109,QW,2006,UNBUR,0,YES,1,20130723,2013,7,14:35.0,2.48064033,35.12532019,11.78526611,33.97156906,2044
202,FEF10910,FEF,109,QE,2006,UNBUR,0,YES,1,20130828,2013,8,43:09.0,6.641938853,71.70988511,10.67490234,29.82450867,2044
203,FEF10910,FEF,109,QE,2006,UNBUR,0,YES,1,20130828,2013,8,43:53.0,6.682613583,74.86327014,10.61716843,29.74900627,2044
204,FEF10910,FEF,109,QE,2006,UNBUR,0,YES,1,20130828,2013,8,44:35.0,7.122993528,76.46172742,10.62755966,29.65830994,2044
205,FEF10910,FEF,109,QN,2006,UNBUR,0,YES,1,20130828,2013,8,53:27.0,4.431767959,59.69360948,10.57840729,27.25578117,365
206,FEF10910,FEF,109,QN,2006,UNBUR,0,YES,1,20130828,2013,8,54:23.0,4.518178766,63.8515953,10.57840729,27.14004326,365
207,FEF10910,FEF,109,QN,2006,UNBUR,0,YES,1,20130828,2013,8,55:19.0,4.507089905,66.3679619,10.57840729,27.02085686,365
208,FEF10910,FEF,109,QS,2006,UNBUR,0,YES,1,20130828,2013,8,48:03.0,4.320926214,66.78171068,10.90004044,29.13384247,2044
209,FEF10910,FEF,109,QS,2006,UNBUR,0,YES,1,20130828,2013,8,49:04.0,4.478780632,69.91402151,10.85348587,28.98976517,2044
210,FEF10910,FEF,109,QS,2006,UNBUR,0,YES,1,20130828,2013,8,50:04.0,4.352036967,71.59381906,10.87275162,28.85232162,2044
211,FEF10910,FEF,109,QW,2006,UNBUR,0,YES,1,20130828,2013,8,48:54.0,2.852775848,64.3404925,10.18959579,27.87729263,365
212,FEF10910,FEF,109,QW,2006,UNBUR,0,YES,1,20130828,2013,8,50:04.0,2.826494904,66.54109628,10.11889267,27.74350548,365
213,FEF10910,FEF,109,QW,2006,UNBUR,0,YES,1,20130828,2013,8,51:14.0,2.874316855,67.82509772,10.14917755,27.58855438,365
214,FEF11010,FEF,110,QE,2007,UNBUR,0,YES,1,20130723,2013,7,01:13.0,6.549380025,23.46349742,12.39794159,34.69265366,2044
215,FEF11010,FEF,110,QE,2007,UNBUR,0,YES,1,20130723,2013,7,01:59.0,6.764767122,25.05476513,12.22355576,34.84741592,2044
216,FEF11010,FEF,110,QE,2007,UNBUR,0,YES,1,20130723,2013,7,07:14.0,6.824454424,21.87234266,12.12840042,34.75329971,2044
217,FEF11010,FEF,110,QN,2007,UNBUR,0,YES,1,20130723,2013,7,08:58.0,3.174021105,19.54531604,10.29861603,37.81360245,365
218,FEF11010,FEF,110,QN,2007,UNBUR,0,YES,1,20130723,2013,7,09:53.0,3.385852655,22.10112196,10.40637894,37.61139679,365
219,FEF11010,FEF,110,QN,2007,UNBUR,0,YES,1,20130723,2013,7,10:55.0,3.201256582,23.62360617,10.29861603,37.38093185,365
220,FEF11010,FEF,110,QS,2007,UNBUR,0,YES,1,20130723,2013,7,04:44.0,4.147665604,19.06868571,11.5089035,38.78507233,365
221,FEF11010,FEF,110,QS,2007,UNBUR,0,YES,1,20130723,2013,7,05:35.0,4.583944616,21.13415334,11.59065094,38.61669159,365
222,FEF11010,FEF,110,QS,2007,UNBUR,0,YES,1,20130723,2013,7,06:20.0,4.130188189,22.31164453,11.5089035,38.45046997,365
223,FEF11010,FEF,110,QW,2007,UNBUR,0,YES,1,20130723,2013,7,58:55.0,3.031707661,22.68946442,11.13838501,38.27019501,365
224,FEF11010,FEF,110,QW,2007,UNBUR,0,YES,1,20130723,2013,7,59:55.0,3.073126088,24.56918164,11.13838501,38.4425354,365
225,FEF11010,FEF,110,QW,2007,UNBUR,0,YES,1,20130723,2013,7,00:55.0,3.342221957,25.44918247,11.13838501,38.59263611,365
226,FEF11010,FEF,110,QE,2007,UNBUR,0,YES,1,20130828,2013,8,10:57.0,4.012668827,65.876955,11.48926086,28.79064751,365
227,FEF11010,FEF,110,QE,2007,UNBUR,0,YES,1,20130828,2013,8,11:56.0,4.141010448,66.82689491,11.48926086,29.01382256,365
228,FEF11010,FEF,110,QE,2007,UNBUR,0,YES,1,20130828,2013,8,12:55.0,4.178607602,66.3235842,11.48926086,29.22392654,365
229,FEF11010,FEF,110,QN,2007,UNBUR,0,YES,1,20130828,2013,8,06:32.0,7.035885431,78.10817624,11.08455048,27.46983719,365
230,FEF11010,FEF,110,QN,2007,UNBUR,0,YES,1,20130828,2013,8,07:22.0,6.467200211,80.0699394,10.92932358,27.71503639,365
231,FEF11010,FEF,110,QN,2007,UNBUR,0,YES,1,20130828,2013,8,08:12.0,6.669486923,79.84946427,10.86113358,27.95479012,365
232,FEF11100,FEF,111,QE,0,UNBUR,0,NO,0,20130723,2013,7,16:24.0,3.369085718,19.50216951,11.16124496,36.58736801,2044
233,FEF11100,FEF,111,QE,0,UNBUR,0,NO,0,20130723,2013,7,17:13.0,3.592905787,20.83238594,11.18720932,36.50663376,2044
234,FEF11100,FEF,111,QE,0,UNBUR,0,NO,0,20130723,2013,7,18:52.0,3.764350967,22.23223412,11.22805481,36.46834946,2044
235,FEF11100,FEF,111,QN,0,UNBUR,0,NO,0,20130723,2013,7,20:02.0,2.108401597,20.17665463,10.68215256,36.28858566,365
236,FEF11100,FEF,111,QN,0,UNBUR,0,NO,0,20130723,2013,7,21:25.0,2.122165543,19.88478164,10.84128113,36.68842697,365
237,FEF11100,FEF,111,QN,0,UNBUR,0,NO,0,20130723,2013,7,22:41.0,2.14443734,19.61628393,10.68215256,37.08448792,365
238,FEF11100,FEF,111,QS,0,UNBUR,0,NO,0,20130723,2013,7,09:41.0,5.945384878,26.26519997,10.43349075,34.8020668,2044
239,FEF11100,FEF,111,QS,0,UNBUR,0,NO,0,20130723,2013,7,12:52.0,6.099663988,18.76308282,10.57872849,35.82656097,2044
240,FEF11100,FEF,111,QS,0,UNBUR,0,NO,0,20130723,2013,7,13:36.0,6.090801068,23.0515151,10.43349075,36.11208725,2044
241,FEF11100,FEF,111,QW,0,UNBUR,0,NO,0,20130723,2013,7,14:18.0,4.910654972,20.61213411,11.10468674,36.77491379,365
242,FEF11100,FEF,111,QW,0,UNBUR,0,NO,0,20130723,2013,7,15:12.0,4.923882262,24.08063586,11.08323898,36.62883377,365
243,FEF11100,FEF,111,QW,0,UNBUR,0,NO,0,20130723,2013,7,16:04.0,4.905358332,25.92548782,11.09423065,36.52129364,365
244,FEF11100,FEF,111,QE,0,UNBUR,0,NO,0,20130828,2013,8,19:15.0,4.569234893,57.18258596,11.75939026,30.99451637,2044
245,FEF11100,FEF,111,QE,0,UNBUR,0,NO,0,20130828,2013,8,20:07.0,4.878408965,61.44554181,11.74085922,30.87306976,2044
246,FEF11100,FEF,111,QE,0,UNBUR,0,NO,0,20130828,2013,8,20:57.0,4.656118774,62.92762138,11.75528717,30.78955078,2044
247,FEF11100,FEF,111,QN,0,UNBUR,0,NO,0,20130828,2013,8,16:00.0,4.805892659,69.23563717,11.54310913,29.74594307,365
248,FEF11100,FEF,111,QN,0,UNBUR,0,NO,0,20130828,2013,8,16:47.0,4.892135768,71.8268684,11.38833923,29.7322998,365
249,FEF11100,FEF,111,QN,0,UNBUR,0,NO,0,20130828,2013,8,17:34.0,4.63873315,71.69168589,11.3793251,29.71484947,365
250,FEF11100,FEF,111,QS,0,UNBUR,0,NO,0,20130828,2013,8,15:03.0,5.549413003,50.77557394,10.73756714,31.72018051,2044
251,FEF11100,FEF,111,QS,0,UNBUR,0,NO,0,20130828,2013,8,15:58.0,5.706858119,54.62797425,10.72974625,31.58617973,2044
252,FEF11100,FEF,111,QS,0,UNBUR,0,NO,0,20130828,2013,8,16:49.0,5.453568045,56.52314177,10.76436005,31.43384552,2044
253,FEF11100,FEF,111,QW,0,UNBUR,0,NO,0,20130828,2013,8,19:43.0,6.103289801,58.04754162,11.10225983,29.60596657,365
254,FEF11100,FEF,111,QW,0,UNBUR,0,NO,0,20130828,2013,8,20:33.0,6.200820316,61.80476933,11.23380966,29.49605942,365
255,FEF11100,FEF,111,QW,0,UNBUR,0,NO,0,20130828,2013,8,21:23.0,6.172724343,63.5572846,11.10225983,29.37916946,365
256,FEF11200,FEF,112,QE,0,UNBUR,0,NO,0,20130723,2013,7,49:26.0,3.251836717,22.7509559,11.41519623,35.31703949,365
257,FEF11200,FEF,112,QE,0,UNBUR,0,NO,0,20130723,2013,7,50:24.0,3.233998273,23.41563611,11.41519623,35.63740158,365
258,FEF11200,FEF,112,QE,0,UNBUR,0,NO,0,20130723,2013,7,51:21.0,3.407232235,24.11399166,11.41519623,36.02599716,365
259,FEF11200,FEF,112,QN,0,UNBUR,0,NO,0,20130723,2013,7,53:30.0,3.550225922,16.11463051,9.94085083,36.81939316,365
260,FEF11200,FEF,112,QN,0,UNBUR,0,NO,0,20130723,2013,7,54:20.0,3.336760541,17.84692083,9.94085083,37.11628342,365
261,FEF11200,FEF,112,QN,0,UNBUR,0,NO,0,20130723,2013,7,55:11.0,3.430854454,18.16246434,9.94085083,37.4134903,365
262,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130723,2013,7,53:44.0,1.502181746,15.9812361,11.91883621,34.88623047,2044
263,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130723,2013,7,55:33.0,2.177997236,18.06588364,11.8168251,34.75791931,2044
264,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130723,2013,7,57:26.0,1.945204868,19.06614304,11.91883621,34.77095032,2044
265,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130723,2013,7,46:37.0,1.885369667,18.33231356,11.07510757,35.36207581,2044
266,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130723,2013,7,48:06.0,1.96191676,20.21381033,11.07510757,35.26413727,2044
267,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130723,2013,7,49:38.0,2.001863113,21.43259102,11.07510757,35.20007324,2044
268,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130828,2013,8,10:44.0,5.779050976,63.96860861,10.84093781,32.05886841,2044
269,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130828,2013,8,11:39.0,6.023338791,66.18702578,10.66765823,32.05835724,2044
270,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130828,2013,8,12:33.0,6.010329743,67.00855295,10.64742508,32.02389526,2044
271,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130828,2013,8,06:49.0,3.708674913,60.63793432,11.2087883,31.71379089,2044
272,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130828,2013,8,07:38.0,4.018143742,63.92757115,11.06963654,31.77485085,2044
273,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130828,2013,8,08:29.0,4.060766804,64.96862579,10.93551331,31.88967133,2044
274,FEF11200,FEF,112,QE,0,UNBUR,0,NO,0,20130828,2013,8,01:01.0,3.426350965,66.5267639,11.13973465,32.28617477,2044
275,FEF11200,FEF,112,QE,0,UNBUR,0,NO,0,20130828,2013,8,02:06.0,3.545021591,70.71640627,11.07611847,32.22317505,2044
276,FEF11200,FEF,112,QE,0,UNBUR,0,NO,0,20130828,2013,8,03:11.0,3.519987224,72.07095214,11.11466904,32.07442093,2044
277,FEF11200,FEF,112,QN,0,UNBUR,0,NO,0,20130828,2013,8,57:03.0,4.462136485,58.50963225,11.5146019,31.50100517,2044
278,FEF11200,FEF,112,QN,0,UNBUR,0,NO,0,20130828,2013,8,57:53.0,4.84566082,60.5489306,11.5146019,31.70256424,2044
279,FEF11200,FEF,112,QN,0,UNBUR,0,NO,0,20130828,2013,8,58:39.0,4.937735976,60.51963022,11.5146019,31.94132614,2044
280,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130828,2013,8,00:47.0,3.528205598,58.36318884,10.88785095,28.00950432,365
281,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130828,2013,8,01:50.0,3.440174984,62.06231742,10.93850784,27.87184143,365
282,FEF11200,FEF,112,QS,0,UNBUR,0,NO,0,20130828,2013,8,02:55.0,3.210563097,63.64211249,10.88785095,27.70399094,365
283,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130828,2013,8,55:31.0,2.797409851,61.03370229,10.97716293,28.68467331,365
284,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130828,2013,8,56:47.0,2.881748024,64.37354251,10.91622238,28.5177803,365
285,FEF11200,FEF,112,QW,0,UNBUR,0,NO,0,20130828,2013,8,57:58.0,2.859736368,65.53706674,10.91622238,28.34810829,365
286,FEF11310,FEF,113,QE,2007,UNBUR,0,YES,1,20130723,2013,7,30:37.0,1.154421986,13.64658806,11.29078979,35.81484222,2044
287,FEF11310,FEF,113,QE,2007,UNBUR,0,YES,1,20130723,2013,7,32:33.0,1.29291856,14.07147045,11.2038002,35.9913559,2044
288,FEF11310,FEF,113,QE,2007,UNBUR,0,YES,1,20130723,2013,7,34:22.0,1.336744574,14.42865507,11.13904419,35.94081116,2044
289,FEF11310,FEF,113,QN,2007,UNBUR,0,YES,1,20130723,2013,7,26:13.0,2.8250304,18.03935146,10.78423233,35.2639389,2044
290,FEF11310,FEF,113,QN,2007,UNBUR,0,YES,1,20130723,2013,7,27:05.0,3.024803199,19.39363716,10.73988342,35.45363998,2044
291,FEF11310,FEF,113,QN,2007,UNBUR,0,YES,1,20130723,2013,7,27:54.0,3.069159294,19.86692771,10.80112534,35.63169098,2044
292,FEF11310,FEF,113,QS,2007,UNBUR,0,YES,1,20130723,2013,7,37:32.0,2.498863019,28.25718777,10.4926445,35.74904633,2044
293,FEF11310,FEF,113,QS,2007,UNBUR,0,YES,1,20130723,2013,7,38:45.0,2.545245471,31.61681472,10.63469772,35.90275955,2044
294,FEF11310,FEF,113,QS,2007,UNBUR,0,YES,1,20130723,2013,7,39:58.0,2.585866311,33.08525142,10.69166031,36.05839539,2044
295,FEF11310,FEF,113,QW,2007,UNBUR,0,YES,1,20130723,2013,7,42:30.0,3.581988812,19.57018518,10.51072006,35.78039169,2044
296,FEF11310,FEF,113,QW,2007,UNBUR,0,YES,1,20130723,2013,7,43:17.0,3.61700595,21.26614876,10.63454056,35.65312195,2044
297,FEF11310,FEF,113,QW,2007,UNBUR,0,YES,1,20130723,2013,7,44:04.0,3.514399086,22.2217752,10.51072006,35.53827286,2044
298,FEF11310,FEF,113,QE,2007,UNBUR,0,YES,1,20130828,2013,8,57:25.0,3.303960027,72.38936991,11.36684113,27.74228287,2044
299,FEF11310,FEF,113,QE,2007,UNBUR,0,YES,1,20130828,2013,8,58:28.0,3.280369775,76.12011749,11.22881622,27.6196804,2044
300,FEF11310,FEF,113,QE,2007,UNBUR,0,YES,1,20130828,2013,8,59:32.0,3.217144834,77.83869847,11.20054092,27.49787903,2044
301,FEF11310,FEF,113,QN,2007,UNBUR,0,YES,1,20130828,2013,8,02:15.0,4.777982398,69.49531462,10.80959015,26.17869949,365
302,FEF11310,FEF,113,QN,2007,UNBUR,0,YES,1,20130828,2013,8,03:04.0,4.845548556,73.53095543,10.65029602,26.08813477,365
303,FEF11310,FEF,113,QN,2007,UNBUR,0,YES,1,20130828,2013,8,03:54.0,4.713883715,75.04250494,10.62431107,26.00701904,365
304,FEF11310,FEF,113,QS,2007,UNBUR,0,YES,1,20130828,2013,8,53:14.0,7.744191839,64.05053867,11.23670883,28.26624107,2044
305,FEF11310,FEF,113,QS,2007,UNBUR,0,YES,1,20130828,2013,8,54:04.0,8.094885537,68.61467204,11.17799759,28.15312958,2044
306,FEF11310,FEF,113,QS,2007,UNBUR,0,YES,1,20130828,2013,8,54:53.0,8.05012116,70.28639966,11.16883163,28.05257607,2044
307,FEF11310,FEF,113,QW,2007,UNBUR,0,YES,1,20130828,2013,8,58:45.0,6.21903325,66.67429282,10.96659241,26.58714104,365
308,FEF11310,FEF,113,QW,2007,UNBUR,0,YES,1,20130828,2013,8,59:37.0,5.840938841,69.76369158,10.87903442,26.48099327,365
309,FEF11310,FEF,113,QW,2007,UNBUR,0,YES,1,20130828,2013,8,00:27.0,5.846345758,71.08300915,10.84302597,26.37610054,365
310,FEF11410,FEF,114,QE,2006,UNBUR,0,YES,1,20130723,2013,7,58:37.0,2.176746999,25.8101603,11.2539978,33.39183426,2044
311,FEF11410,FEF,114,QE,2006,UNBUR,0,YES,1,20130723,2013,7,00:03.0,2.246425061,28.4203465,11.34838333,33.26055527,2044
312,FEF11410,FEF,114,QE,2006,UNBUR,0,YES,1,20130723,2013,7,01:34.0,2.216625893,29.92755801,11.48616714,33.14081192,2044
313,FEF11410,FEF,114,QS,2006,UNBUR,0,YES,1,20130723,2013,7,04:35.0,3.699990594,35.75478595,10.88732071,33.36988449,2044
314,FEF11410,FEF,114,QS,2006,UNBUR,0,YES,1,20130723,2013,7,05:29.0,3.611886569,37.07796676,10.87609482,33.62882996,2044
315,FEF11410,FEF,114,QS,2006,UNBUR,0,YES,1,20130723,2013,7,06:24.0,3.619130106,37.25038624,10.90409012,33.93253708,2044
316,FEF11410,FEF,114,QW,2006,UNBUR,0,YES,1,20130723,2013,7,09:34.0,2.087466163,27.63851339,10.59479218,34.96164322,365
317,FEF11410,FEF,114,QW,2006,UNBUR,0,YES,1,20130723,2013,7,11:01.0,2.075970646,30.6247138,10.77599258,34.87871933,365
318,FEF11410,FEF,114,QW,2006,UNBUR,0,YES,1,20130723,2013,7,12:27.0,2.075376386,32.06119174,10.82223053,34.7604599,365
319,FEF11410,FEF,114,QE,2006,UNBUR,0,YES,1,20130828,2013,8,29:56.0,3.509584424,85.13132973,11.08202744,21.98726845,365
320,FEF11410,FEF,114,QE,2006,UNBUR,0,YES,1,20130828,2013,8,30:49.0,3.520462231,86.05245347,10.90569382,22.01383209,365
321,FEF11410,FEF,114,QE,2006,UNBUR,0,YES,1,20130828,2013,8,31:43.0,3.54352882,86.26304461,10.85802917,22.05825424,365
322,FEF11410,FEF,114,QN,2006,UNBUR,0,YES,1,20130828,2013,8,28:31.0,4.306540488,82.19332764,11.34222107,22.29950142,2044
323,FEF11410,FEF,114,QN,2006,UNBUR,0,YES,1,20130828,2013,8,29:27.0,4.347220341,83.88463268,11.53057175,22.3542366,2044
324,FEF11410,FEF,114,QN,2006,UNBUR,0,YES,1,20130828,2013,8,30:22.0,4.432146337,84.22226967,11.34222107,22.42007637,2044
325,FEF11410,FEF,114,QS,2006,UNBUR,0,YES,1,20130828,2013,8,25:54.0,4.558824792,85.67354752,10.64612274,21.7871418,365
326,FEF11410,FEF,114,QS,2006,UNBUR,0,YES,1,20130828,2013,8,26:48.0,4.43975701,86.19627259,10.67410355,21.84954262,365
327,FEF11410,FEF,114,QS,2006,UNBUR,0,YES,1,20130828,2013,8,27:42.0,4.317922911,86.319159,10.62759094,21.89737701,365
328,FEF11410,FEF,114,QW,2006,UNBUR,0,YES,1,20130828,2013,8,23:52.0,3.754530667,82.93021539,11.19681931,22.08089066,2044
329,FEF11410,FEF,114,QW,2006,UNBUR,0,YES,1,20130828,2013,8,24:53.0,3.877344027,84.09238224,11.16643448,22.14232635,2044
330,FEF11410,FEF,114,QW,2006,UNBUR,0,YES,1,20130828,2013,8,25:54.0,3.791691597,84.30116195,11.16155624,22.19695473,2044
331,FEF11510,FEF,115,QE,2006,UNBUR,0,YES,1,20130723,2013,7,11:26.0,2.572675005,23.44612288,12.03173141,33.77498627,2044
332,FEF11510,FEF,115,QE,2006,UNBUR,0,YES,1,20130723,2013,7,12:27.0,2.665095669,26.61925442,11.98306427,33.58267212,2044
333,FEF11510,FEF,115,QE,2006,UNBUR,0,YES,1,20130723,2013,7,13:30.0,2.562922872,28.46819233,12.07866516,33.39106369,2044
334,FEF11510,FEF,115,QN,2006,UNBUR,0,YES,1,20130723,2013,7,18:18.0,2.888898419,29.4638282,11.4001236,32.76474762,2044
335,FEF11510,FEF,115,QN,2006,UNBUR,0,YES,1,20130723,2013,7,19:18.0,3.019404258,31.72453047,11.30608139,32.87698364,2044
336,FEF11510,FEF,115,QN,2006,UNBUR,0,YES,1,20130723,2013,7,20:16.0,3.06019345,32.60718765,11.2758255,33.0273819,2044
337,FEF11510,FEF,115,QS,2006,UNBUR,0,YES,1,20130723,2013,7,18:02.0,2.09015715,19.66331073,9.938388062,33.83757401,365
338,FEF11510,FEF,115,QS,2006,UNBUR,0,YES,1,20130723,2013,7,19:16.0,2.206782975,23.00254983,10.19527435,33.66450882,365
339,FEF11510,FEF,115,QS,2006,UNBUR,0,YES,1,20130723,2013,7,20:35.0,2.208665853,24.85806306,9.938388062,33.53912354,365
340,FEF11510,FEF,115,QW,2006,UNBUR,0,YES,1,20130723,2013,7,22:56.0,5.166551148,25.78113018,9.949317169,33.21207047,365
341,FEF11510,FEF,115,QW,2006,UNBUR,0,YES,1,20130723,2013,7,23:42.0,4.579246688,31.38488319,10.02854233,33.1463623,365
342,FEF11510,FEF,115,QW,2006,UNBUR,0,YES,1,20130723,2013,7,24:28.0,4.616949658,33.34864502,10.14121933,33.16205597,365
343,FEF11510,FEF,115,QE,2006,UNBUR,0,YES,1,20130828,2013,8,29:04.0,4.03107885,71.09202796,11.97373657,23.53632355,2044
344,FEF11510,FEF,115,QE,2006,UNBUR,0,YES,1,20130828,2013,8,29:58.0,3.971181292,73.91536014,11.89966125,23.49694252,2044
345,FEF11510,FEF,115,QE,2006,UNBUR,0,YES,1,20130828,2013,8,30:52.0,3.962439782,74.70380757,11.87872925,23.45288086,2044
346,FEF11510,FEF,115,QN,2006,UNBUR,0,YES,1,20130828,2013,8,34:56.0,4.491908025,75.11683909,11.84651794,23.10774231,2044
347,FEF11510,FEF,115,QN,2006,UNBUR,0,YES,1,20130828,2013,8,35:54.0,4.435150702,77.20136236,11.81168823,22.9986248,2044
348,FEF11510,FEF,115,QN,2006,UNBUR,0,YES,1,20130828,2013,8,36:50.0,4.248390432,78.48318781,11.80018921,22.89463615,2044
349,FEF11510,FEF,115,QS,2006,UNBUR,0,YES,1,20130828,2013,8,38:44.0,3.852305857,75.7759646,11.48609924,22.64901543,365
350,FEF11510,FEF,115,QS,2006,UNBUR,0,YES,1,20130828,2013,8,39:40.0,3.76224677,77.74387472,11.33135452,22.49832916,365
351,FEF11510,FEF,115,QS,2006,UNBUR,0,YES,1,20130828,2013,8,40:40.0,3.637561492,78.79672349,11.25894241,22.34212685,365
352,FEF11510,FEF,115,QW,2006,UNBUR,0,YES,1,20130828,2013,8,35:02.0,5.540101777,76.21189354,11.06049347,22.9832077,365
353,FEF11510,FEF,115,QW,2006,UNBUR,0,YES,1,20130828,2013,8,35:52.0,5.466657955,78.4214627,10.97720947,22.92908478,365
354,FEF11510,FEF,115,QW,2006,UNBUR,0,YES,1,20130828,2013,8,36:42.0,5.490757183,79.27074277,10.97356339,22.86455345,365
355,FEF11610,FEF,116,QE,2007,UNBUR,0,YES,1,20130723,2013,7,51:27.0,2.578059437,29.23445409,11.36616211,30.80988503,365
356,FEF11610,FEF,116,QE,2007,UNBUR,0,YES,1,20130723,2013,7,52:45.0,2.597102966,33.79500279,11.31491318,30.61612701,365
357,FEF11610,FEF,116,QE,2007,UNBUR,0,YES,1,20130723,2013,7,54:04.0,2.54058311,36.20659661,11.30535202,30.42417145,365
358,FEF11610,FEF,116,QN,2007,UNBUR,0,YES,1,20130723,2013,7,45:13.0,2.297338614,22.73535456,11.47244034,31.49782562,365
359,FEF11610,FEF,116,QN,2007,UNBUR,0,YES,1,20130723,2013,7,46:36.0,2.349017414,27.1411952,11.40684357,31.3659668,365
360,FEF11610,FEF,116,QN,2007,UNBUR,0,YES,1,20130723,2013,7,47:53.0,2.400985229,29.5014867,11.34976349,31.23454666,365
361,FEF11610,FEF,116,QS,2007,UNBUR,0,YES,1,20130723,2013,7,43:29.0,3.097749866,16.25281033,11.18929367,31.61071014,2044
362,FEF11610,FEF,116,QS,2007,UNBUR,0,YES,1,20130723,2013,7,44:20.0,3.306398243,19.15903368,11.19009018,31.40914726,2044
363,FEF11610,FEF,116,QS,2007,UNBUR,0,YES,1,20130723,2013,7,45:11.0,3.401530843,20.96541909,11.14515762,31.22182465,2044
364,FEF11610,FEF,116,QW,2007,UNBUR,0,YES,1,20130723,2013,7,38:43.0,2.546349604,18.89837306,11.24137802,32.48012543,2044
365,FEF11610,FEF,116,QW,2007,UNBUR,0,YES,1,20130723,2013,7,39:45.0,2.632365544,22.9522323,11.24137802,32.33888245,2044
366,FEF11610,FEF,116,QW,2007,UNBUR,0,YES,1,20130723,2013,7,40:46.0,2.6297836,25.19218602,11.24137802,32.14646912,2044
367,FEF11610,FEF,116,QE,2007,UNBUR,0,YES,1,20130828,2013,8,06:44.0,3.6983219,65.9246906,11.44059372,25.78595734,2044
368,FEF11610,FEF,116,QE,2007,UNBUR,0,YES,1,20130828,2013,8,07:45.0,3.57646427,69.76169763,11.42136688,25.66412163,2044
369,FEF11610,FEF,116,QE,2007,UNBUR,0,YES,1,20130828,2013,8,08:47.0,3.451660106,71.5248063,11.37599335,25.53264809,2044
370,FEF11610,FEF,116,QN,2007,UNBUR,0,YES,1,20130828,2013,8,21:13.0,3.38661031,70.30291156,11.08574219,23.9157486,365
371,FEF11610,FEF,116,QN,2007,UNBUR,0,YES,1,20130828,2013,8,22:15.0,3.397034999,72.9913344,11.14251709,23.82334709,365
372,FEF11610,FEF,116,QN,2007,UNBUR,0,YES,1,20130828,2013,8,23:16.0,3.315378453,74.32342524,11.08574219,23.7197876,365
373,FEF11610,FEF,116,QS,2007,UNBUR,0,YES,1,20130828,2013,8,15:27.0,4.466512958,67.67138211,12.4105011,24.75409126,2044
